,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
357,"Robert Horry, PF",45.0,5.0,13.0,2.5,0.8,1.6,2.4,1.0,0.47,0.42,0.5,1.2,2.1,9.5,0.543209876543,0.0609756097561,0.311004784689,0.0833333333333,0.19512195122,0.148148148148,0.169014084507,0.0862068965517,0.173431734317,0.116343490305,0.113636363636,0.292682926829,0.1,0.257668711656,2.65077791149
358,"Jeremy Richardson, SG†",5.0,1.0,5.8,2.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,1.0,0.0,4.3,0.0493827160494,0.0121951219512,0.138755980861,0.0666666666667,0.0,0.0185185185185,0.0140845070423,0.0172413793103,0.0738007380074,0.0,0.0,0.243902439024,0.0,0.151329243354,0.785877310785
359,"Keith Langford, SG",2.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,-2.3,0.0123456790123,0.0,0.11961722488,0.0333333333333,0.0,0.0925925925926,0.0704225352113,0.0,0.0,0.0,0.0,0.121951219512,0.0,0.0163599182004,0.466622502743
360,"Bobby Jones, SF†",3.0,0.0,6.7,0.7,0.0,0.7,0.7,0.3,0.67,0.0,0.3,0.3,1.0,0.0,0.0246913580247,0.0,0.16028708134,0.0233333333333,0.0,0.0648148148148,0.0492957746479,0.0258620689655,0.247232472325,0.0,0.0681818181818,0.0731707317073,0.047619047619,0.0633946830266,0.847883183985
361,"Marcus Williams, SG†",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0478468899522,0.0,0.0,0.0,0.0,0.0,0.0,0.277008310249,0.0,0.0,0.0,0.19427402863,0.519129228831
362,"Joe Johnson, SF",82.0,82.0,40.8,21.7,1.0,3.5,4.5,5.8,1.02,0.22,2.7,2.0,2.1,17.7,1.0,1.0,0.976076555024,0.723333333333,0.243902439024,0.324074074074,0.316901408451,0.5,0.376383763838,0.0609418282548,0.613636363636,0.487804878049,0.1,0.425357873211,7.14841251689
363,"Josh Smith, C",81.0,81.0,35.5,17.2,2.0,6.2,8.2,3.4,1.52,2.8,3.0,3.3,1.1,19.3,0.987654320988,0.987804878049,0.849282296651,0.573333333333,0.487804878049,0.574074074074,0.577464788732,0.293103448276,0.560885608856,0.775623268698,0.681818181818,0.80487804878,0.052380952381,0.458077709611,8.6641857883
364,"Marvin Williams, PF",80.0,80.0,34.6,14.8,1.5,4.2,5.7,1.7,1.01,0.41,1.6,2.8,1.1,14.7,0.975308641975,0.975609756098,0.827751196172,0.493333333333,0.365853658537,0.388888888889,0.401408450704,0.146551724138,0.372693726937,0.113573407202,0.363636363636,0.682926829268,0.052380952381,0.364008179959,6.52392510923
365,"Mike Bibby, PG†",33.0,32.0,33.3,14.1,0.2,3.0,3.2,6.5,1.06,0.06,2.5,1.9,2.7,14.9,0.395061728395,0.390243902439,0.796650717703,0.47,0.0487804878049,0.277777777778,0.225352112676,0.560344827586,0.391143911439,0.016620498615,0.568181818182,0.463414634146,0.128571428571,0.368098159509,5.10024200485
366,"Josh Childress, SF",76.0,0.0,29.9,11.8,2.3,2.6,4.9,1.5,0.93,0.57,1.3,1.7,1.2,18.0,0.925925925926,0.0,0.715311004785,0.393333333333,0.560975609756,0.240740740741,0.345070422535,0.129310344828,0.343173431734,0.157894736842,0.295454545455,0.414634146341,0.0571428571429,0.431492842536,5.01045994195
367,"Al Horford, C",81.0,77.0,31.4,10.1,3.1,6.6,9.7,1.5,0.74,0.94,1.7,3.3,0.9,14.9,0.987654320988,0.939024390244,0.751196172249,0.336666666667,0.756097560976,0.611111111111,0.683098591549,0.129310344828,0.273062730627,0.260387811634,0.386363636364,0.80487804878,0.0428571428571,0.368098159509,7.32980668838
368,"Tyronn Lue, PG†",33.0,3.0,17.1,6.8,0.3,1.0,1.2,1.8,0.33,0.0,0.7,1.2,2.7,12.1,0.395061728395,0.0365853658537,0.409090909091,0.226666666667,0.0731707317073,0.0925925925926,0.0845070422535,0.155172413793,0.121771217712,0.0,0.159090909091,0.292682926829,0.128571428571,0.310838445808,2.48580237836
369,"Anthony Johnson, PG†",42.0,41.0,26.7,6.7,0.4,1.9,2.3,4.8,1.0,0.19,1.2,2.0,4.0,11.4,0.506172839506,0.5,0.638755980861,0.223333333333,0.0975609756098,0.175925925926,0.161971830986,0.413793103448,0.369003690037,0.0526315789474,0.272727272727,0.487804878049,0.190476190476,0.296523517382,4.38668111729
370,"Salim Stoudamire, SG",35.0,0.0,11.5,5.7,0.1,0.6,0.7,0.8,0.2,0.14,0.6,1.0,1.3,11.3,0.41975308642,0.0,0.275119617225,0.19,0.0243902439024,0.0555555555556,0.0492957746479,0.0689655172414,0.0738007380074,0.0387811634349,0.136363636364,0.243902439024,0.0619047619048,0.294478527607,1.93231106133
371,"Zaza Pachulia, C",62.0,5.0,15.2,5.2,1.4,2.6,4.0,0.6,0.39,0.21,1.1,2.3,0.5,11.2,0.753086419753,0.0609756097561,0.363636363636,0.173333333333,0.341463414634,0.240740740741,0.281690140845,0.051724137931,0.143911439114,0.0581717451524,0.25,0.560975609756,0.0238095238095,0.292433537832,3.59595201629
372,"Acie Law, PG",56.0,6.0,15.4,4.2,0.2,0.8,1.0,2.0,0.52,0.0,1.0,1.3,2.0,7.9,0.679012345679,0.0731707317073,0.368421052632,0.14,0.0487804878049,0.0740740740741,0.0704225352113,0.172413793103,0.191881918819,0.0,0.227272727273,0.317073170732,0.0952380952381,0.224948875256,2.68270980753
373,"Shelden Williams, C†",36.0,0.0,11.5,3.0,0.9,2.0,3.0,0.3,0.36,0.31,0.4,1.7,0.8,12.1,0.432098765432,0.0,0.275119617225,0.1,0.219512195122,0.185185185185,0.211267605634,0.0258620689655,0.132841328413,0.0858725761773,0.0909090909091,0.414634146341,0.0380952380952,0.310838445808,2.52223626331
374,"Jeremy Richardson, SG†",19.0,0.0,4.6,1.6,0.1,0.3,0.4,0.0,0.11,0.0,0.3,0.3,0.0,4.3,0.222222222222,0.0,0.11004784689,0.0533333333333,0.0243902439024,0.0277777777778,0.0281690140845,0.0,0.0405904059041,0.0,0.0681818181818,0.0731707317073,0.0,0.151329243354,0.799212637357
375,"Lorenzen Wright, PF†",13.0,1.0,11.4,1.0,0.5,2.3,2.8,0.2,0.23,0.23,0.2,2.0,1.5,2.5,0.148148148148,0.0121951219512,0.272727272727,0.0333333333333,0.121951219512,0.212962962963,0.197183098592,0.0172413793103,0.0848708487085,0.0637119113573,0.0454545454545,0.487804878049,0.0714285714286,0.114519427403,1.88353271894
376,"Solomon Jones, PF",35.0,0.0,4.1,1.0,0.5,0.7,1.2,0.0,0.09,0.14,0.3,0.8,0.0,6.7,0.41975308642,0.0,0.0980861244019,0.0333333333333,0.121951219512,0.0648148148148,0.0845070422535,0.0,0.0332103321033,0.0387811634349,0.0681818181818,0.19512195122,0.0,0.200408997955,1.35814988363
377,"Mario West, SG",64.0,2.0,4.2,0.9,0.4,0.3,0.8,0.2,0.19,0.06,0.1,1.0,1.4,8.2,0.777777777778,0.0243902439024,0.1004784689,0.03,0.0975609756098,0.0277777777778,0.056338028169,0.0172413793103,0.070110701107,0.016620498615,0.0227272727273,0.243902439024,0.0666666666667,0.231083844581,1.78267607417
378,"Jason Richardson, SG",82.0,82.0,38.4,21.8,1.0,4.4,5.4,3.1,1.41,0.7,2.0,2.9,1.6,18.6,1.0,1.0,0.918660287081,0.726666666667,0.243902439024,0.407407407407,0.380281690141,0.26724137931,0.520295202952,0.193905817175,0.454545454545,0.707317073171,0.0761904761905,0.443762781186,7.34017667485
379,"Gerald Wallace, SF",62.0,59.0,38.3,19.4,0.9,5.1,6.0,3.5,2.11,0.94,2.9,3.0,1.2,17.7,0.753086419753,0.719512195122,0.916267942584,0.646666666667,0.219512195122,0.472222222222,0.422535211268,0.301724137931,0.778597785978,0.260387811634,0.659090909091,0.731707317073,0.0571428571429,0.425357873211,7.3638115448
380,"Raymond Felton, PG",79.0,79.0,37.6,14.4,0.5,2.5,3.0,7.4,1.22,0.15,2.7,2.3,2.7,14.0,0.962962962963,0.963414634146,0.8995215311,0.48,0.121951219512,0.231481481481,0.211267605634,0.637931034483,0.450184501845,0.0415512465374,0.613636363636,0.560975609756,0.128571428571,0.349693251534,6.6531428712
381,"Emeka Okafor, C",82.0,82.0,33.1,13.8,3.1,7.6,10.7,0.9,0.76,1.68,2.0,2.9,0.4,17.5,1.0,1.0,0.791866028708,0.46,0.756097560976,0.703703703704,0.753521126761,0.0775862068966,0.280442804428,0.465373961219,0.454545454545,0.707317073171,0.0190476190476,0.421267893661,7.89076943312
382,"Nazr Mohammed, C†",61.0,29.0,23.3,9.3,2.7,4.2,6.9,1.1,0.62,0.85,1.5,3.2,0.7,15.8,0.740740740741,0.353658536585,0.557416267943,0.31,0.658536585366,0.388888888889,0.485915492958,0.0948275862069,0.228782287823,0.235457063712,0.340909090909,0.780487804878,0.0333333333333,0.386503067485,5.59545674683
383,"Matt Carroll, SG",80.0,18.0,25.2,9.0,0.4,2.4,2.8,0.9,0.58,0.24,0.7,2.3,1.3,10.9,0.975308641975,0.219512195122,0.602870813397,0.3,0.0975609756098,0.222222222222,0.197183098592,0.0775862068966,0.214022140221,0.0664819944598,0.159090909091,0.560975609756,0.0619047619048,0.286298568507,4.04101813775
384,"Jared Dudley, SF",73.0,14.0,19.0,5.8,1.7,2.3,3.9,1.1,0.75,0.14,0.7,1.8,1.6,13.6,0.888888888889,0.170731707317,0.454545454545,0.193333333333,0.414634146341,0.212962962963,0.274647887324,0.0948275862069,0.276752767528,0.0387811634349,0.159090909091,0.439024390244,0.0761904761905,0.341513292434,4.03592496584
385,"Earl Boykins, PG",36.0,0.0,16.0,5.1,0.3,0.7,0.9,2.7,0.36,0.0,1.1,0.6,2.3,10.2,0.432098765432,0.0,0.382775119617,0.17,0.0731707317073,0.0648148148148,0.0633802816901,0.23275862069,0.132841328413,0.0,0.25,0.146341463415,0.109523809524,0.271983640082,2.32968857538
386,"Derek Anderson, SG",28.0,0.0,14.1,5.0,0.3,1.5,1.9,1.6,0.43,0.04,0.9,1.8,1.8,10.2,0.333333333333,0.0,0.337320574163,0.166666666667,0.0731707317073,0.138888888889,0.133802816901,0.137931034483,0.158671586716,0.01108033241,0.204545454545,0.439024390244,0.0857142857143,0.271983640082,2.49213373585
387,"Jeff McInnis, PG",54.0,26.0,26.1,4.5,0.3,1.5,1.8,4.1,0.43,0.06,1.4,2.2,2.9,6.6,0.654320987654,0.317073170732,0.624401913876,0.15,0.0731707317073,0.138888888889,0.12676056338,0.353448275862,0.158671586716,0.016620498615,0.318181818182,0.536585365854,0.138095238095,0.19836400818,3.80458304774
388,"Walter Herrmann Heinrich, PF†",17.0,0.0,10.2,4.0,0.6,1.5,2.1,0.2,0.24,0.0,0.2,0.7,1.0,13.1,0.197530864198,0.0,0.244019138756,0.133333333333,0.146341463415,0.138888888889,0.147887323944,0.0172413793103,0.0885608856089,0.0,0.0454545454545,0.170731707317,0.047619047619,0.331288343558,1.7088969214
389,"Jermareo Davidson, PF",38.0,2.0,8.5,3.2,0.6,1.1,1.6,0.3,0.18,0.39,0.4,1.2,0.8,9.9,0.456790123457,0.0243902439024,0.203349282297,0.106666666667,0.146341463415,0.101851851852,0.112676056338,0.0258620689655,0.0664206642066,0.108033240997,0.0909090909091,0.292682926829,0.0380952380952,0.265848670757,2.03991758869
390,"Ryan Hollins, C",60.0,1.0,8.9,2.5,0.9,0.9,1.8,0.2,0.17,0.5,0.4,1.6,0.6,11.4,0.728395061728,0.0121951219512,0.212918660287,0.0833333333333,0.219512195122,0.0833333333333,0.12676056338,0.0172413793103,0.0627306273063,0.138504155125,0.0909090909091,0.390243902439,0.0285714285714,0.296523517382,2.49117237018
391,"Othella Harrington, PF",22.0,0.0,7.5,2.1,0.5,1.4,1.9,0.2,0.05,0.18,0.5,1.5,0.4,5.8,0.259259259259,0.0,0.179425837321,0.07,0.121951219512,0.12962962963,0.133802816901,0.0172413793103,0.0184501845018,0.0498614958449,0.113636363636,0.365853658537,0.0190476190476,0.18200408998,1.66016355348
392,"Primoz Brezec, C†",20.0,18.0,13.4,1.9,0.7,1.5,2.2,0.3,0.0,0.15,0.8,1.8,0.4,5.6,0.234567901235,0.219512195122,0.320574162679,0.0633333333333,0.170731707317,0.138888888889,0.154929577465,0.0258620689655,0.0,0.0415512465374,0.181818181818,0.439024390244,0.0190476190476,0.177914110429,2.18775538308
393,"Dwyane Wade, SG",51.0,49.0,38.3,24.6,0.9,3.3,4.2,6.9,1.71,0.73,4.4,2.7,1.6,21.7,0.617283950617,0.59756097561,0.916267942584,0.82,0.219512195122,0.305555555556,0.295774647887,0.594827586207,0.630996309963,0.202216066482,1.0,0.658536585366,0.0761904761905,0.507157464213,7.4418797558
394,"Shawn Marion, SG†",16.0,15.0,37.6,14.3,3.1,8.1,11.2,2.5,1.88,0.94,2.3,2.1,1.1,19.1,0.185185185185,0.182926829268,0.8995215311,0.476666666667,0.756097560976,0.75,0.788732394366,0.215517241379,0.693726937269,0.260387811634,0.522727272727,0.512195121951,0.052380952381,0.453987730061,6.75005323497
395,"Shaquille O'Neal, C†",33.0,33.0,28.6,14.2,3.0,4.8,7.8,1.4,0.58,1.64,3.0,4.1,0.5,17.1,0.395061728395,0.40243902439,0.684210526316,0.473333333333,0.731707317073,0.444444444444,0.549295774648,0.120689655172,0.214022140221,0.454293628809,0.681818181818,1.0,0.0238095238095,0.41308793456,6.58821321299
396,"Ricky Davis, SG",82.0,47.0,36.1,13.8,0.7,3.6,4.3,3.4,1.06,0.17,2.3,2.3,1.4,12.2,1.0,0.573170731707,0.863636363636,0.46,0.170731707317,0.333333333333,0.302816901408,0.293103448276,0.391143911439,0.0470914127424,0.522727272727,0.560975609756,0.0666666666667,0.312883435583,5.89828079459
397,"Udonis Haslem, PF",49.0,48.0,36.8,12.0,2.2,6.9,9.0,1.4,0.8,0.37,1.4,3.0,1.0,12.7,0.592592592593,0.585365853659,0.88038277512,0.4,0.536585365854,0.638888888889,0.633802816901,0.120689655172,0.29520295203,0.102493074792,0.318181818182,0.731707317073,0.047619047619,0.323108384458,6.20662054234
398,"Marcus Banks, PG†",12.0,2.0,21.6,9.5,0.1,2.0,2.1,3.0,0.5,0.42,1.8,2.3,1.7,12.6,0.135802469136,0.0243902439024,0.516746411483,0.316666666667,0.0243902439024,0.185185185185,0.147887323944,0.258620689655,0.184501845018,0.116343490305,0.409090909091,0.560975609756,0.0809523809524,0.321063394683,3.28261686368
399,"Daequan Cook, SG",59.0,19.0,24.4,8.8,0.3,2.7,3.0,1.3,0.39,0.15,1.1,2.7,1.2,8.1,0.716049382716,0.231707317073,0.583732057416,0.293333333333,0.0731707317073,0.25,0.211267605634,0.112068965517,0.143911439114,0.0415512465374,0.25,0.658536585366,0.0571428571429,0.229038854806,3.85151037636
400,"Jason Williams, PG",67.0,53.0,28.1,8.8,0.2,1.8,1.9,4.6,1.24,0.07,1.4,1.4,3.4,12.8,0.814814814815,0.646341463415,0.672248803828,0.293333333333,0.0487804878049,0.166666666667,0.133802816901,0.396551724138,0.457564575646,0.0193905817175,0.318181818182,0.341463414634,0.161904761905,0.325153374233,4.79619863722
401,"Mark Blount, C",69.0,46.0,22.3,8.4,1.0,2.8,3.8,0.6,0.48,0.49,1.0,1.9,0.6,11.5,0.83950617284,0.560975609756,0.533492822967,0.28,0.243902439024,0.259259259259,0.267605633803,0.051724137931,0.177121771218,0.135734072022,0.227272727273,0.463414634146,0.0285714285714,0.298568507157,4.36714921597
402,"Bobby Jones, SF†",6.0,0.0,23.8,8.0,1.3,2.7,4.0,0.8,0.33,0.0,1.2,3.0,0.7,0.0,0.0617283950617,0.0,0.569377990431,0.266666666667,0.317073170732,0.25,0.281690140845,0.0689655172414,0.121771217712,0.0,0.272727272727,0.731707317073,0.0333333333333,0.0633946830266,3.03843570485
403,"Dorell Wright, SF",44.0,34.0,25.1,7.9,1.1,3.9,5.0,1.4,0.66,0.93,0.7,1.8,2.1,14.3,0.530864197531,0.414634146341,0.6004784689,0.263333333333,0.268292682927,0.361111111111,0.352112676056,0.120689655172,0.243542435424,0.257617728532,0.159090909091,0.439024390244,0.1,0.355828220859,4.46661995552
404,"Chris Quinn, PG",60.0,25.0,22.3,7.8,0.2,1.8,2.0,3.0,0.77,0.07,0.9,1.5,3.2,13.8,0.728395061728,0.30487804878,0.533492822967,0.26,0.0487804878049,0.166666666667,0.140845070423,0.258620689655,0.284132841328,0.0193905817175,0.204545454545,0.365853658537,0.152380952381,0.345603271984,3.81358560852
405,"Kasib Powell, SF",11.0,4.0,27.6,7.6,0.7,3.3,4.0,1.6,0.82,0.18,0.5,1.6,3.6,9.1,0.123456790123,0.0487804878049,0.66028708134,0.253333333333,0.170731707317,0.305555555556,0.281690140845,0.137931034483,0.30258302583,0.0498614958449,0.113636363636,0.390243902439,0.171428571429,0.249488752556,3.25900824254
406,"Earl Barron, C",46.0,15.0,19.3,7.1,1.5,2.8,4.3,0.6,0.41,0.17,1.0,2.5,0.6,9.5,0.555555555556,0.182926829268,0.461722488038,0.236666666667,0.365853658537,0.259259259259,0.302816901408,0.051724137931,0.151291512915,0.0470914127424,0.227272727273,0.609756097561,0.0285714285714,0.257668711656,3.73817738738
407,"Alonzo Mourning, C",25.0,0.0,15.6,6.0,1.4,2.4,3.7,0.3,0.16,1.68,1.0,2.2,0.3,16.0,0.296296296296,0.0,0.373205741627,0.2,0.341463414634,0.222222222222,0.260563380282,0.0258620689655,0.0590405904059,0.465373961219,0.227272727273,0.536585365854,0.0142857142857,0.390593047035,3.4127645301
408,"Blake Ahearn, PG",12.0,0.0,14.8,5.8,0.1,1.5,1.6,1.6,0.5,0.0,1.3,1.7,1.2,9.3,0.135802469136,0.0,0.354066985646,0.193333333333,0.0243902439024,0.138888888889,0.112676056338,0.137931034483,0.184501845018,0.0,0.295454545455,0.414634146341,0.0571428571429,0.253578732106,2.30240113779
409,"Luke Jackson, SF",14.0,1.0,16.3,5.6,0.5,1.9,2.4,1.2,0.57,0.0,0.6,1.6,1.9,9.3,0.16049382716,0.0121951219512,0.38995215311,0.186666666667,0.121951219512,0.175925925926,0.169014084507,0.103448275862,0.210332103321,0.0,0.136363636364,0.390243902439,0.0904761904762,0.253578732106,2.4006418394
410,"Stephane Lasme, PF†",15.0,4.0,20.2,5.5,1.7,1.8,3.5,0.2,0.87,1.47,1.0,2.3,0.2,11.6,0.172839506173,0.0487804878049,0.483253588517,0.183333333333,0.414634146341,0.166666666667,0.246478873239,0.0172413793103,0.321033210332,0.407202216066,0.227272727273,0.560975609756,0.00952380952381,0.300613496933,3.55984905127
411,"Smush Parker, PG†",9.0,0.0,20.3,4.8,0.2,1.9,2.1,1.7,0.56,0.33,0.9,1.4,1.9,7.0,0.0987654320988,0.0,0.485645933014,0.16,0.0487804878049,0.175925925926,0.147887323944,0.146551724138,0.206642066421,0.0914127423823,0.204545454545,0.341463414634,0.0904761904762,0.20654396728,2.40464066266
412,"Alexander Johnson, SF",43.0,6.0,12.8,4.2,0.7,1.4,2.2,0.3,0.3,0.23,1.0,1.9,0.3,9.0,0.518518518519,0.0731707317073,0.306220095694,0.14,0.170731707317,0.12962962963,0.154929577465,0.0258620689655,0.110701107011,0.0637119113573,0.227272727273,0.463414634146,0.0142857142857,0.247443762781,2.64589218615
413,"Penny Hardaway, SF",16.0,8.0,20.3,3.8,0.2,2.0,2.2,2.2,1.19,0.06,0.8,1.5,2.7,8.9,0.185185185185,0.0975609756098,0.485645933014,0.126666666667,0.0487804878049,0.185185185185,0.154929577465,0.189655172414,0.439114391144,0.016620498615,0.181818181818,0.365853658537,0.128571428571,0.245398773006,2.85098611504
414,"Joel Anthony, C",24.0,1.0,20.8,3.5,1.6,2.3,3.9,0.1,0.38,1.29,0.7,2.3,0.2,8.7,0.283950617284,0.0121951219512,0.497607655502,0.116666666667,0.390243902439,0.212962962963,0.274647887324,0.00862068965517,0.140221402214,0.357340720222,0.159090909091,0.560975609756,0.00952380952381,0.241308793456,3.26535674805
415,"Dwight Howard, C",82.0,82.0,37.7,20.7,3.4,10.8,14.2,1.3,0.9,2.15,3.2,3.3,0.4,22.6,1.0,1.0,0.901913875598,0.69,0.829268292683,1.0,1.0,0.112068965517,0.332103321033,0.595567867036,0.727272727273,0.80487804878,0.0190476190476,0.525562372188,9.53768308916
416,"Hedo Turkoglu, SF",82.0,82.0,36.9,19.5,1.0,4.7,5.7,5.0,0.9,0.3,3.0,3.0,1.7,17.7,1.0,1.0,0.882775119617,0.65,0.243902439024,0.435185185185,0.401408450704,0.431034482759,0.332103321033,0.0831024930748,0.681818181818,0.731707317073,0.0809523809524,0.425357873211,7.37934724445
417,"Rashard Lewis, PF",81.0,81.0,38.0,18.2,1.2,4.2,5.4,2.4,1.22,0.47,1.7,2.6,1.4,16.5,0.987654320988,0.987804878049,0.909090909091,0.606666666667,0.292682926829,0.388888888889,0.380281690141,0.206896551724,0.450184501845,0.130193905817,0.386363636364,0.634146341463,0.0666666666667,0.40081799591,6.82833988044
418,"Jameer Nelson, PG",69.0,62.0,28.4,10.9,0.4,3.1,3.5,5.6,0.91,0.06,2.0,2.4,2.7,15.4,0.83950617284,0.756097560976,0.679425837321,0.363333333333,0.0975609756098,0.287037037037,0.246478873239,0.48275862069,0.335793357934,0.016620498615,0.454545454545,0.585365853659,0.128571428571,0.378323108384,5.65141811275
419,"Maurice Evans, SG†",68.0,47.0,23.9,9.3,1.3,1.8,3.1,1.0,0.6,0.13,0.6,1.9,1.7,13.8,0.827160493827,0.573170731707,0.571770334928,0.31,0.317073170732,0.166666666667,0.218309859155,0.0862068965517,0.221402214022,0.0360110803324,0.136363636364,0.463414634146,0.0809523809524,0.345603271984,4.35410537137
420,"Keith Bogans, SG",82.0,35.0,26.8,8.7,0.5,2.7,3.2,1.3,0.72,0.12,0.6,2.0,2.0,10.7,1.0,0.426829268293,0.641148325359,0.29,0.121951219512,0.25,0.225352112676,0.112068965517,0.265682656827,0.0332409972299,0.136363636364,0.487804878049,0.0952380952381,0.282208588957,4.36788874402
421,"Keyon Dooling, PG",72.0,1.0,18.5,8.1,0.1,1.3,1.4,1.8,0.5,0.07,0.8,1.8,2.2,14.0,0.876543209877,0.0121951219512,0.442583732057,0.27,0.0243902439024,0.12037037037,0.0985915492958,0.155172413793,0.184501845018,0.0193905817175,0.181818181818,0.439024390244,0.104761904762,0.349693251534,3.27903679634
422,"Carlos Arroyo, PG",62.0,20.0,20.5,6.9,0.2,1.7,1.8,3.5,0.42,0.03,1.2,1.4,2.8,12.8,0.753086419753,0.243902439024,0.49043062201,0.23,0.0487804878049,0.157407407407,0.12676056338,0.301724137931,0.154981549815,0.00831024930748,0.272727272727,0.341463414634,0.133333333333,0.325153374233,3.58806127136
423,"Brian Cook, PF†",45.0,0.0,12.4,5.0,0.5,1.7,2.2,0.5,0.24,0.27,0.8,1.9,0.7,8.6,0.543209876543,0.0,0.296650717703,0.166666666667,0.121951219512,0.157407407407,0.154929577465,0.0431034482759,0.0885608856089,0.0747922437673,0.181818181818,0.463414634146,0.0333333333333,0.239263803681,2.56510199593
424,"J.J. Redick, SG",34.0,0.0,8.1,4.1,0.0,0.6,0.7,0.5,0.12,0.0,0.4,0.9,1.1,12.7,0.407407407407,0.0,0.193779904306,0.136666666667,0.0,0.0555555555556,0.0492957746479,0.0431034482759,0.0442804428044,0.0,0.0909090909091,0.219512195122,0.052380952381,0.323108384458,1.61599982253
425,"Trevor Ariza, SF†",11.0,0.0,10.5,3.3,0.5,1.7,2.2,0.7,0.45,0.27,0.5,0.8,1.6,15.8,0.123456790123,0.0,0.251196172249,0.11,0.121951219512,0.157407407407,0.154929577465,0.0603448275862,0.166051660517,0.0747922437673,0.113636363636,0.19512195122,0.0761904761905,0.386503067485,1.99158175716
426,"Marcin Gortat, C",6.0,0.0,6.8,3.0,1.3,1.3,2.7,0.3,0.17,0.17,0.3,0.7,1.0,20.0,0.0617283950617,0.0,0.162679425837,0.1,0.317073170732,0.12037037037,0.19014084507,0.0258620689655,0.0627306273063,0.0470914127424,0.0681818181818,0.170731707317,0.047619047619,0.472392638037,1.84660152724
427,"Pat Garrity, PF",31.0,0.0,9.2,2.1,0.3,1.1,1.4,0.4,0.19,0.03,0.5,1.1,0.8,3.3,0.37037037037,0.0,0.22009569378,0.07,0.0731707317073,0.101851851852,0.0985915492958,0.0344827586207,0.070110701107,0.00831024930748,0.113636363636,0.268292682927,0.0380952380952,0.130879345603,1.5978875363
428,"Bo Outlaw, PF",2.0,0.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,10.1,0.0123456790123,0.0,0.0837320574163,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.113636363636,0.121951219512,0.0,0.269938650307,0.668270636551
429,"Adonal Foyle, C",82.0,0.0,9.4,1.9,0.9,1.7,2.5,0.2,0.2,0.55,0.4,1.1,0.6,9.7,1.0,0.0,0.224880382775,0.0633333333333,0.219512195122,0.157407407407,0.176056338028,0.0172413793103,0.0738007380074,0.152354570637,0.0909090909091,0.268292682927,0.0285714285714,0.261758691207,2.73411823823
430,"James Augustine, PF",25.0,0.0,6.0,1.6,0.6,0.6,1.2,0.1,0.2,0.08,0.2,0.7,0.3,10.7,0.296296296296,0.0,0.143540669856,0.0533333333333,0.146341463415,0.0555555555556,0.0845070422535,0.00862068965517,0.0738007380074,0.0221606648199,0.0454545454545,0.170731707317,0.0142857142857,0.282208588957,1.39683700921
431,"Antawn Jamison, PF",79.0,79.0,38.7,21.4,2.7,7.5,10.2,1.5,1.34,0.43,1.4,2.5,1.1,20.2,0.962962962963,0.963414634146,0.925837320574,0.713333333333,0.658536585366,0.694444444444,0.718309859155,0.129310344828,0.494464944649,0.119113573407,0.318181818182,0.609756097561,0.052380952381,0.476482617587,7.83652948858
432,"Caron Butler, SF",58.0,58.0,39.9,20.3,1.6,5.1,6.7,4.9,2.21,0.34,2.6,2.8,1.9,20.6,0.703703703704,0.707317073171,0.954545454545,0.676666666667,0.390243902439,0.472222222222,0.471830985915,0.422413793103,0.815498154982,0.0941828254848,0.590909090909,0.682926829268,0.0904761904762,0.484662576687,7.55759946957
433,"Gilbert Arenas, PG",13.0,8.0,32.7,19.4,0.5,3.5,3.9,5.1,1.77,0.08,3.8,2.3,1.3,18.3,0.148148148148,0.0975609756098,0.782296650718,0.646666666667,0.121951219512,0.324074074074,0.274647887324,0.439655172414,0.653136531365,0.0221606648199,0.863636363636,0.560975609756,0.0619047619048,0.437627811861,5.43444253781
434,"DeShawn Stevenson, SG",82.0,82.0,31.3,11.2,0.5,2.4,2.9,3.1,0.79,0.18,1.2,1.3,2.5,12.7,1.0,1.0,0.748803827751,0.373333333333,0.121951219512,0.222222222222,0.204225352113,0.26724137931,0.291512915129,0.0498614958449,0.272727272727,0.317073170732,0.119047619048,0.323108384458,5.31110819218
435,"Brendan Haywood, C",80.0,80.0,27.9,10.6,3.4,3.8,7.2,0.9,0.39,1.66,1.4,2.7,0.7,18.1,0.975308641975,0.975609756098,0.667464114833,0.353333333333,0.829268292683,0.351851851852,0.507042253521,0.0775862068966,0.143911439114,0.459833795014,0.318181818182,0.658536585366,0.0333333333333,0.433537832311,6.78479925451
